Adam
1.0,2.0,3.0
0.9990000000007143,1.999000000000625,2.9990000000005557
0.9980000149411922,1.9980000130686082,2.9980000116131293
0.9970000547554119,1.997000047891645,2.9970000425569827
0.9960001293302561,1.9960001131152985,2.9960001005132892
0.9950002484837999,1.9950002173240144,2.995000193108267
0.9940004219441654,1.9940003690226349,2.994000327896757
0.9930006593291002,1.9930005766185486,2.993000512346373
0.9920009701264266,1.9920008484046063,2.9920007538223277
0.9910013636754953,1.991001192542918,2.9910010595730485
0.9900018491497617,1.9900016170496344,2.99000143671667
0.9890024355405893,1.9890021297808043,2.9890018922284813
0.9880031316423638,1.9880027384193815,2.9880024329294015
0.9870039460389891,1.9870034504634415,2.987003065475526
0.9860048870918139,1.9860042732156524,2.986003796348792
0.9850059629290222,1.9850052137740264,2.985004631848783
0.9840071814365041,1.9840062790239679,2.984005578085684
0.9830085502502045,1.9830074756316156,2.98300664097439
0.9820100767499348,1.9820088100384645,2.9820078262297507
0.9810117680546155,1.9810102884572391,2.981009139362927
0.9800136310189069,1.980011916868982,2.9800105856788286
0.979015672231171,1.9790137010213056,2.979012170274584
0.9780178980127008,1.9780156464277527,2.978013898038997
0.9770203144181429,1.9770177583682005,2.9770157736529286
0.9760229272370334,1.9760200418902363,2.976017801590542
0.975025741996362,1.975022501811432,2.975019986121347
0.9740287639640752,1.9740251427224407,2.9740223313129714
0.9730319981534286,1.9730279689908317,2.9730248410345923
0.9720354493280968,1.97203098476559,2.9720275189609513
0.9710391220079511,1.9710341939821951,2.971030368576888
0.970043020475413,1.9700376003682063,2.9700333931823204
0.9690471487823014,1.9690412074492734,2.9690365958976033
0.9680515107570861,1.9680450185555054,2.968039979669203
0.9670561100124715,1.9670490368281248,2.9670435472756256
0.9660609499532344,1.9660532652263423,2.9660473013335387
0.9650660337842468,1.9650577065343922,2.965051244304037
0.964071364518619,1.9640623633686725,2.964055378498998
0.9630769449859043,1.9630672381849363,2.9630597060874844
0.9620827778403125,1.9620723332854895,2.9620642291021473
0.961088865568881,1.9610776508263514,2.9610689494456013
0.9600952104995648,1.9600831928243423,2.9600738688967274
0.9591018148092049,1.9590889611640625,2.9590789891168856
0.9581086805313427,1.958094957604738,2.9580843116560014
0.9571158095638538,1.9571011837869048,2.9570898379585127
0.9561232036763758,1.956107641238914,2.9560955693691557
0.9551308645175122,1.9551143313832382,2.955101507138573
0.9541387936217952,1.9541212555425682,2.954107652428734
0.9531469924163977,1.9531284149456878,2.9531140063181622
0.9521554622275825,1.9521358107331193,2.95212056980695
0.9511642042868856,1.9511434439625353,2.951127343821574
0.9501732197370283,1.950151315613932,2.950134329219493
0.9491825096375573,1.9491594265945664,2.949141526793535
